source,source_lot_id,lot_url,sale_date_utc,sale_local_time,location_city,location_state,vin,year,make,model,title_status,condition_notes
abetter_bid_northeast,abetter_bid_toyota_tundra_ny_2012_Toyota_Tundra_Double_Cab_Sr5_Albany,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",Albany,NY,,2012,TOYOTA,Tundra Double Cab Sr5,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2022_Nissan_Frontier_S_Albany,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",Albany,NY,,2022,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ma_2022_Nissan_Frontier_S_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ma,2025-09-24T18:00:00+00:00,"September 24, 2025 2:00 PM",Boston,MA,,2022,NISSAN,Frontier S,unknown,
ny_abetter_bid,abetter_bid_toyota_tundra_2012_Toyota_Tundra_Double_Cab_Sr5_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,,,New York,NY,,2012,TOYOTA,Tundra Double Cab Sr5,unknown,
ny_abetter_bid,abetter_bid_nissan_frontier_2022_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2022,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ny_2012_Toyota_Tundra_Double_Cab_Sr5_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,,,New York,NY,,2012,TOYOTA,Tundra Double Cab Sr5,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2022_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2022,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ri_2022_Nissan_Frontier_S_Providence,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ri,,Future Sale,Providence,RI,,2022,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_nj_2012_Toyota_Tundra_Dou_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-nj,,Future Sale,Newark,NJ,,2012,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ma_2011_Toyota_Tundra_Dou_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ma,,,Boston,MA,,2011,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_nj_2011_Toyota_Tundra_Double_Cab_Limited_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-nj,,Future Sale,Newark,NJ,,2011,TOYOTA,Tundra Double Cab Limited,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_nj_2021_Nissan_Frontier_S_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-nj,,Future Sale,Newark,NJ,,2021,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ny_2003_Toyota_Tundra_Acc_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",New York,NY,,2003,TOYOTA,Tundra Acc,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ny_2007_Toyota_Tundra_Dou_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",New York,NY,,2007,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ny_2002_Toyota_Tundra_Acc_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",New York,NY,,2002,TOYOTA,Tundra Acc,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ct_2005_Toyota_Tundra_Dou_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ct,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Hartford,CT,,2005,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ct_2010_Toyota_Tundra_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ct,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Hartford,CT,,2010,TOYOTA,Tundra,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ct_2006_Toyota_Tundra_Acc_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ct,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Hartford,CT,,2006,TOYOTA,Tundra Acc,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ct_2000_Toyota_Tundra_Acc_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ct,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Hartford,CT,,2000,TOYOTA,Tundra Acc,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_nj_2006_Toyota_Tundra_Dou_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-nj,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Newark,NJ,,2006,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ct_2008_Toyota_Tundra_Dou_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ct,2025-09-24T18:00:00+00:00,"September 24, 2025 2:00 PM",Hartford,CT,,2008,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ct_2010_Toyota_Tundra_Dou_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ct,2025-09-25T18:00:00+00:00,"September 25, 2025 2:00 PM",Hartford,CT,,2010,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ct_2008_Toyota_Tundra_Double_Cab_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ct,2025-09-25T18:00:00+00:00,"September 25, 2025 2:00 PM",Hartford,CT,,2008,TOYOTA,Tundra Double Cab,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ri_2008_Toyota_Tundra_Dou_Providence,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ri,2025-09-25T18:00:00+00:00,"September 25, 2025 2:00 PM",Providence,RI,,2008,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ri_2007_Toyota_Tundra_Dou_Providence,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ri,2025-09-25T18:00:00+00:00,"September 25, 2025 2:00 PM",Providence,RI,,2007,TOYOTA,Tundra Dou,unknown,
ny_abetter_bid,abetter_bid_toyota_tundra_2003_Toyota_Tundra_Acc_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,,,New York,NY,,2003,TOYOTA,Tundra Acc,unknown,
ny_abetter_bid,abetter_bid_toyota_tundra_2007_Toyota_Tundra_Dou_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,,,New York,NY,,2007,TOYOTA,Tundra Dou,unknown,
ny_abetter_bid,abetter_bid_toyota_tundra_2002_Toyota_Tundra_Acc_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ny,,,New York,NY,,2002,TOYOTA,Tundra Acc,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ma_2002_Toyota_Tundra_Acc_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ma,,,Boston,MA,,2002,TOYOTA,Tundra Acc,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ma_2008_Toyota_Tundra_Dou_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ma,,,Boston,MA,,2008,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ma_2005_Toyota_Tundra_Dou_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ma,,,Boston,MA,,2005,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ma_2004_Toyota_Tundra_Access_Cab_Sr5_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ma,,,Boston,MA,,2004,TOYOTA,Tundra Access Cab Sr5,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_ma_2001_Toyota_Tundra_Acc_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-ma,,,Boston,MA,,2001,TOYOTA,Tundra Acc,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_nj_2010_Toyota_Tundra_Dou_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-nj,,Future Sale,Newark,NJ,,2010,TOYOTA,Tundra Dou,unknown,
abetter_bid_northeast,abetter_bid_toyota_tundra_nj_2002_Toyota_Tundra_Sr5_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-toyota/model-tundra/state-nj,,Future Sale,Newark,NJ,,2002,TOYOTA,Tundra Sr5,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2019_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",New York,NY,,2019,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ri_2019_Nissan_Frontier_S_Providence,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ri,2025-10-02T18:00:00+00:00,"October 02, 2025 2:00 PM",Providence,RI,,2019,NISSAN,Frontier S,unknown,
ny_abetter_bid,abetter_bid_nissan_frontier_2019_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2019,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ct_2018_Nissan_Frontier_S_Hartford,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ct,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Hartford,CT,,2018,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_nj_2017_Nissan_Frontier_S_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-nj,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",Newark,NJ,,2017,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2017_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",New York,NY,,2017,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ri_2017_Nissan_Frontier_S_Providence,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ri,2025-09-25T18:00:00+00:00,"September 25, 2025 2:00 PM",Providence,RI,,2017,NISSAN,Frontier S,unknown,
ny_abetter_bid,abetter_bid_nissan_frontier_2017_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2017,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_nj_2016_Nissan_Frontier_S_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-nj,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Newark,NJ,,2016,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ma_2015_Nissan_Frontier_S_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ma,2025-09-22T18:00:00+00:00,"September 22, 2025 2:00 PM",Boston,MA,,2015,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ri_2015_Nissan_Frontier_S_Providence,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ri,2025-10-02T18:00:00+00:00,"October 02, 2025 2:00 PM",Providence,RI,,2015,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_nj_2015_Nissan_Frontier_S_Newark,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-nj,,Future Sale,Newark,NJ,,2015,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2014_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,2025-09-24T18:00:00+00:00,"September 24, 2025 2:00 PM",New York,NY,,2014,NISSAN,Frontier S,unknown,
ny_abetter_bid,abetter_bid_nissan_frontier_2014_Nissan_Frontier_S_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2014,NISSAN,Frontier S,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2008_Nissan_Frontier_K_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",New York,NY,,2008,NISSAN,Frontier K,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ma_2010_Nissan_Frontier_C_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ma,2025-09-23T18:00:00+00:00,"September 23, 2025 2:00 PM",Boston,MA,,2010,NISSAN,Frontier C,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2004_Nissan_Frontier_C_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,2025-09-24T18:00:00+00:00,"September 24, 2025 2:00 PM",New York,NY,,2004,NISSAN,Frontier C,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ma_2008_Nissan_Frontier_K_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ma,2025-09-24T18:00:00+00:00,"September 24, 2025 2:00 PM",Boston,MA,,2008,NISSAN,Frontier K,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ma_2001_Nissan_Frontier_K_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ma,2025-09-24T18:00:00+00:00,"September 24, 2025 2:00 PM",Boston,MA,,2001,NISSAN,Frontier K,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ny_2007_Nissan_Frontier_K_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,2025-09-25T18:00:00+00:00,"September 25, 2025 2:00 PM",New York,NY,,2007,NISSAN,Frontier K,unknown,
nyc_finance,nyc_1VWSA7A30LC027741_6,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-100225-bronx.pdf,2025-10-02T14:00:00+00:00,"October 02, 2025 10:00 AM",Brooklyn,NY,1VWSA7A30LC027741,2020,VOLKSWAGEN,Passat,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: GLOBAL LENDING SERVICES LLC"
nyc_finance,nyc_19XFC1F33LE219474_39,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-100325-bronx.pdf,2025-10-03T14:00:00+00:00,"October 03, 2025 10:00 AM",Brooklyn,NY,19XFC1F33LE219474,2020,HONDA,,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: WESTLAKE FINANCIAL SERVICES"
ny_abetter_bid,abetter_bid_nissan_frontier_2008_Nissan_Frontier_K_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2008,NISSAN,Frontier K,unknown,
ny_abetter_bid,abetter_bid_nissan_frontier_2004_Nissan_Frontier_C_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2004,NISSAN,Frontier C,unknown,
ny_abetter_bid,abetter_bid_nissan_frontier_2007_Nissan_Frontier_K_New_York,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ny,,,New York,NY,,2007,NISSAN,Frontier K,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ma_2003_Nissan_Frontier_K_Boston,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ma,,Future Sale,Boston,MA,,2003,NISSAN,Frontier K,unknown,
abetter_bid_northeast,abetter_bid_nissan_frontier_ri_2010_Nissan_Frontier_C_Providence,https://abetter.bid/en/car-finder/type-automobiles/make-nissan/model-frontier/state-ri,,Future Sale,Providence,RI,,2010,NISSAN,Frontier C,unknown,
nyc_finance,nyc_ZASPAKBNXK7C49407_4,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-100325-bronx.pdf,2025-10-03T14:00:00+00:00,"October 03, 2025 10:00 AM",Brooklyn,NY,ZASPAKBNXK7C49407,2019,ALFA ROMEO,Stelvio,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: AMERICREDIT FINANCIAL SERVICE"
nyc_finance,nyc_1HGCV1F36KA012853_35,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-100325-bronx.pdf,2025-10-03T14:00:00+00:00,"October 03, 2025 10:00 AM",Brooklyn,NY,1HGCV1F36KA012853,2019,HONDA,,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: WESTLAKE FINANCIAL SERVICES"
nyc_finance,nyc_ML32A4HJ3JH006553_60,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-100325-bronx.pdf,2025-10-03T14:00:00+00:00,"October 03, 2025 10:00 AM",Brooklyn,NY,ML32A4HJ3JH006553,2018,MITSU,,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: WESTLAKE FINANCIAL SERVICES"
nyc_finance,nyc_1FM5K8F86GGB53510_71,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-100325-bronx.pdf,2025-10-03T14:00:00+00:00,"October 03, 2025 10:00 AM",Brooklyn,NY,1FM5K8F86GGB53510,2016,FORD,,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: WESTLAKE FINANCIAL SERVICES"
nyc_finance,nyc_1C3CDFAAXDD292111_56,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-092625-brooklyn.pdf,2025-09-26T13:30:00+00:00,"September 26, 2025 9:30 AM",Brooklyn,NY,1C3CDFAAXDD292111,2013,DODGE,Dart,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: M & T CREDIT SERVICES LLC"
nyc_finance,nyc_1FDTF4GY0DEB35644_73,https://www.nyc.gov/assets/finance/downloads/pdf/auction/auction-100325-bronx.pdf,2025-10-03T14:00:00+00:00,"October 03, 2025 10:00 AM",Brooklyn,NY,1FDTF4GY0DEB35644,2013,FORD,,lienholder,"Seized/abandoned vehicle sold as-is, no warranty. Lienholder: WESTLAKE FINANCIAL SERVICES"
ri_state_surplus,ri_municibid_77204829,https://municibid.com/Listing/Details/77204829/1977-International-Harvester-Loadstar-2070A,,TBD,Providence,RI,,1977,International Harvester,Loadstar 2070A,unknown,1977 International Harvester Loadstar 2070A - Current bid: $4050.00
